Node ID, Distance (m), Lat, Lon
1535812689, 491745.07, 39.05505, -1.83078 
1535812690, 491755.67, 39.05504, -1.83090 
1535812691, 491763.10, 39.05500, -1.83097 
1535812692, 491773.76, 39.05493, -1.83105 
1535812693, 491784.00, 39.05484, -1.83108 
1535812694, 491792.24, 39.05477, -1.83107 
1535812695, 491801.76, 39.05469, -1.83103 
1535812702, 491810.26, 39.05463, -1.83097 
1535812703, 491819.73, 39.05459, -1.83087 
1535812705, 491829.22, 39.05451, -1.83083 
1535812707, 491838.21, 39.05443, -1.83080 
1535812708, 491850.18, 39.05432, -1.83079 
1535812653, 491860.71, 39.05423, -1.83079 
1535812652, 491863.74, 39.05420, -1.83080 
1535812650, 491884.27, 39.05403, -1.83089 
1535812642, 491920.88, 39.05374, -1.83110 
1535812641, 491984.60, 39.05324, -1.83145 
1535812640, 492038.52, 39.05281, -1.83174 
1535812638, 492092.23, 39.05240, -1.83206 
1535812637, 492115.29, 39.05221, -1.83218 
1535812636, 492164.83, 39.05183, -1.83247 
1535812635, 492187.88, 39.05166, -1.83262 
1535812634, 492211.64, 39.05149, -1.83279 
1535812633, 492237.38, 39.05132, -1.83299 
1535812625, 492262.73, 39.05118, -1.83322 
1535812624, 492287.93, 39.05105, -1.83346 
1535835985, 492321.47, 39.05097, -1.83384 
1535835982, 492351.13, 39.05090, -1.83417 
1535812580, 492367.13, 39.05084, -1.83434 
1535812581, 492377.55, 39.05083, -1.83446 
1535812583, 492386.17, 39.05079, -1.83454 
1535812590, 492396.48, 39.05071, -1.83461 
1535812551, 492407.69, 39.05061, -1.83464 
1535812549, 492421.94, 39.05052, -1.83476 
1535812547, 492434.84, 39.05044, -1.83487 
1535812546, 492450.64, 39.05032, -1.83497 
1535812545, 492466.60, 39.05019, -1.83502 
1535812544, 492478.51, 39.05008, -1.83504 
1535812543, 492491.23, 39.04997, -1.83502 
1535812535, 492528.44, 39.04963, -1.83497 
1535812533, 492559.89, 39.04935, -1.83493 
1535812532, 492578.27, 39.04919, -1.83491 
1535812530, 492600.80, 39.04899, -1.83490 
1535812529, 492623.15, 39.04879, -1.83492 
1535812528, 492642.91, 39.04861, -1.83494 
1535812527, 492663.84, 39.04842, -1.83498 
1535812526, 492683.05, 39.04826, -1.83504 
1535812525, 492707.32, 39.04805, -1.83514 
1535812524, 492724.22, 39.04791, -1.83522 
1535812519, 492751.59, 39.04770, -1.83537 
1535812517, 492930.81, 39.04628, -1.83636 
1535812514, 493374.54, 39.04279, -1.83884 
1535812512, 493536.28, 39.04151, -1.83974 
1535812511, 493580.43, 39.04116, -1.83999 
1535812509, 493605.64, 39.04097, -1.84015 
1535812508, 493650.94, 39.04065, -1.84046 
1535812507, 493703.04, 39.04029, -1.84086 
1535812506, 493731.13, 39.04015, -1.84113 
1535812434, 493760.49, 39.04002, -1.84142 
1535812435, 493769.79, 39.04006, -1.84152 
1535812436, 493779.57, 39.04007, -1.84163 
1535812438, 493790.47, 39.04004, -1.84175 
1535812440, 493800.64, 39.03997, -1.84183 
1535812441, 493809.97, 39.03989, -1.84186 
1535812442, 493819.26, 39.03981, -1.84185 
1535812443, 493829.98, 39.03973, -1.84178 
1535835977, 493837.81, 39.03969, -1.84171 
1535812425, 493842.63, 39.03967, -1.84165 
1535835979, 493850.46, 39.03967, -1.84156 
1535812429, 493858.33, 39.03969, -1.84147 
1535821466, 493863.52, 39.03972, -1.84143 
1535821473, 493870.49, 39.03974, -1.84135 
1535821474, 493877.22, 39.03972, -1.84127 
1535821476, 493882.48, 39.03971, -1.84122 
1535821478, 493889.32, 39.03970, -1.84114 
1535821483, 493938.70, 39.03948, -1.84064 
1535821540, 493949.64, 39.03942, -1.84054 
1535821541, 493959.25, 39.03936, -1.84046 
1535821524, 493965.58, 39.03931, -1.84043 
1535821527, 493977.16, 39.03920, -1.84041 
1535821528, 493987.35, 39.03913, -1.84035 
1535821463, 493993.53, 39.03909, -1.84029 
1535821459, 494003.27, 39.03906, -1.84040 
1535821458, 494019.26, 39.03898, -1.84055 
1535821457, 494041.40, 39.03884, -1.84074 
1535821456, 494073.14, 39.03863, -1.84097 
1535821453, 494100.14, 39.03844, -1.84117 
1535821451, 494166.97, 39.03796, -1.84164 
1535821448, 494213.93, 39.03761, -1.84195 
1535821437, 494229.61, 39.03747, -1.84196 
1535821435, 494230.54, 39.03748, -1.84197 
1535821432, 494243.94, 39.03742, -1.84211 
1535821430, 494280.48, 39.03715, -1.84234 
1535821428, 494373.99, 39.03642, -1.84289 
1535821425, 494435.56, 39.03593, -1.84323 
1535821423, 494482.07, 39.03557, -1.84349 
1535821421, 494526.20, 39.03522, -1.84374 
1535821420, 494555.34, 39.03499, -1.84390 
1535821418, 494603.98, 39.03461, -1.84417 
1535821417, 494622.78, 39.03446, -1.84426 
1535821415, 495028.12, 39.03126, -1.84653 
1535821401, 495137.34, 39.03039, -1.84711 
1535821398, 495154.25, 39.03027, -1.84723 
1535821393, 495175.07, 39.03010, -1.84733 
1535821392, 495206.77, 39.02984, -1.84749 
1535821391, 495237.39, 39.02959, -1.84764 
1535707177, 495260.32, 39.02941, -1.84776 
1535707176, 495315.26, 39.02896, -1.84803 
1535707175, 495363.38, 39.02855, -1.84821 
1535707174, 495393.11, 39.02830, -1.84830 
1535707171, 495427.22, 39.02799, -1.84837 
1535707169, 495466.54, 39.02764, -1.84843 
1535707166, 495530.50, 39.02707, -1.84843 
1535707163, 495551.00, 39.02688, -1.84843 
1535707151, 495565.72, 39.02675, -1.84847 
1535707148, 495582.61, 39.02662, -1.84857 
1535707146, 495599.91, 39.02653, -1.84873 
1535707144, 495613.54, 39.02645, -1.84885 
1535707246, 495617.01, 39.02648, -1.84884 
1535707243, 495627.15, 39.02657, -1.84886 
1535707230, 495636.94, 39.02665, -1.84892 
1535707135, 495648.65, 39.02671, -1.84903 
1535707228, 495655.16, 39.02673, -1.84910 
1535707226, 495662.80, 39.02673, -1.84919 
1535707221, 495672.85, 39.02670, -1.84930 
1535707219, 495680.21, 39.02669, -1.84938 
1535707217, 495687.67, 39.02669, -1.84947 
1535707206, 495696.87, 39.02671, -1.84957 
1535707202, 495704.07, 39.02671, -1.84965 
1535707199, 495754.95, 39.02694, -1.85017 
1535707326, 495763.89, 39.02700, -1.85024 
1535707327, 495772.96, 39.02706, -1.85030 
1535707328, 495779.35, 39.02711, -1.85034 
1535707332, 495788.41, 39.02719, -1.85038 
1535730663, 495795.08, 39.02723, -1.85042 
1535182115, 495799.03, 39.02727, -1.85044 
1535707398, 495804.08, 39.02730, -1.85047 
1535182116, 495809.72, 39.02734, -1.85052 
1535182117, 495819.23, 39.02738, -1.85061 
1535182118, 495828.09, 39.02740, -1.85071 
1535182119, 495835.44, 39.02739, -1.85080 
1535182102, 495842.67, 39.02736, -1.85087 
1535182103, 495855.22, 39.02728, -1.85098 
1535182104, 495865.84, 39.02719, -1.85102 
1535182105, 495875.07, 39.02711, -1.85101 
1535182106, 495882.19, 39.02705, -1.85099 
1535182100, 495887.97, 39.02701, -1.85095 
1535182107, 495899.16, 39.02694, -1.85085 
1535182120, 495913.33, 39.02683, -1.85077 
1535182121, 495924.30, 39.02673, -1.85075 
1535182122, 495939.81, 39.02660, -1.85074 
1535182123, 495956.61, 39.02645, -1.85081 
1535182124, 495991.47, 39.02615, -1.85092 
1535182125, 496035.25, 39.02578, -1.85107 
1535182126, 496093.26, 39.02528, -1.85128 
1535182127, 496135.45, 39.02492, -1.85144 
1535182128, 496189.19, 39.02447, -1.85168 
1535730681, 496224.75, 39.02418, -1.85183 
1535697422, 497084.45, 39.01736, -1.85652 
1535697424, 497152.34, 39.01680, -1.85684 
1535697426, 497210.01, 39.01632, -1.85710 
1535697427, 497278.90, 39.01577, -1.85746 
1535697430, 497315.99, 39.01548, -1.85767 
1535803989, 497349.45, 39.01522, -1.85788 
1535697439, 497356.15, 39.01517, -1.85792 
268943332, 497359.54, 39.01515, -1.85794 
268938683, 497453.37, 39.01444, -1.85852 
1535730673, 497465.05, 39.01435, -1.85860 
343697221, 497466.30, 39.01434, -1.85861 
343697222, 497503.37, 39.01409, -1.85889 
343697223, 497552.61, 39.01375, -1.85925 
343697224, 497569.26, 39.01363, -1.85937 
343697225, 497588.10, 39.01351, -1.85952 
343697226, 497623.42, 39.01327, -1.85980 
430047643, 497641.46, 39.01317, -1.85996 
343697227, 497651.89, 39.01311, -1.86005 
343835817, 497709.82, 39.01278, -1.86057 
343835818, 497755.73, 39.01254, -1.86101 
343835819, 497836.66, 39.01217, -1.86181 
343835820, 497896.40, 39.01197, -1.86245 
343835821, 497917.76, 39.01190, -1.86268 
343835907, 497938.61, 39.01185, -1.86291 
343835912, 497999.76, 39.01171, -1.86360 
343835917, 498045.57, 39.01165, -1.86412 
343835923, 498068.64, 39.01163, -1.86439 
343835928, 498140.20, 39.01160, -1.86522 
343835936, 498239.45, 39.01167, -1.86636 
343835941, 498291.71, 39.01170, -1.86696 
343835949, 498395.99, 39.01180, -1.86817 
343835955, 498501.46, 39.01188, -1.86938 
429598604, 498560.54, 39.01193, -1.87006 
343835959, 498578.38, 39.01194, -1.87027 
343835964, 498682.33, 39.01197, -1.87147 
343835979, 498781.40, 39.01193, -1.87262 
343835991, 498833.49, 39.01187, -1.87321 
343835997, 498936.55, 39.01173, -1.87439 
343836003, 498986.97, 39.01165, -1.87497 
343836013, 499036.47, 39.01154, -1.87552 
343836019, 499111.02, 39.01135, -1.87635 
343836024, 499185.30, 39.01115, -1.87717 
343836029, 499236.08, 39.01099, -1.87772 
342378759, 499358.23, 39.01057, -1.87903 
342378762, 499581.20, 39.00973, -1.88137 
342378765, 499818.62, 39.00883, -1.88386 
342378768, 500072.94, 39.00788, -1.88654 
342378771, 500229.61, 39.00729, -1.88819 
342378774, 500478.55, 39.00637, -1.89081 
342381730, 500827.36, 39.00505, -1.89447 
342381734, 501114.35, 39.00397, -1.89749 
529939220, 501386.01, 39.00295, -1.90035 
342381738, 501438.38, 39.00275, -1.90090 
529940392, 501636.14, 39.00202, -1.90298 
342381742, 501704.26, 39.00176, -1.90370 
529940388, 501744.40, 39.00161, -1.90412 
529939645, 501897.57, 39.00103, -1.90573 
342381747, 501939.63, 39.00088, -1.90617 
342381751, 502237.40, 38.99976, -1.90930 
342381754, 502523.26, 38.99867, -1.91230 
342400157, 502585.71, 38.99842, -1.91295 
342400160, 502648.48, 38.99813, -1.91357 
342400162, 502680.29, 38.99796, -1.91387 
342400165, 502743.56, 38.99762, -1.91445 
342400167, 502807.46, 38.99724, -1.91501 
342400170, 502871.26, 38.99683, -1.91553 
342400172, 502903.59, 38.99661, -1.91577 
342400174, 502935.80, 38.99638, -1.91601 
342400177, 503000.66, 38.99591, -1.91644 
342400179, 503033.18, 38.99566, -1.91664 
342400181, 503098.01, 38.99515, -1.91701 
342400184, 503130.83, 38.99489, -1.91718 
342400186, 503163.52, 38.99462, -1.91734 
342400189, 503196.89, 38.99435, -1.91749 
342400191, 503229.93, 38.99407, -1.91762 
342400194, 503263.14, 38.99378, -1.91774 
342400196, 503329.44, 38.99321, -1.91794 
342400198, 503363.09, 38.99291, -1.91802 
342400200, 503396.36, 38.99262, -1.91809 
342400202, 503429.92, 38.99232, -1.91815 
342400205, 503497.01, 38.99172, -1.91821 
342400207, 503598.40, 38.99081, -1.91826 
342400210, 503735.02, 38.98958, -1.91832 
342423935, 503870.95, 38.98836, -1.91836 
342423938, 503973.55, 38.98743, -1.91834 
342423940, 504040.76, 38.98683, -1.91829 
342423943, 504142.08, 38.98593, -1.91815 
342423946, 504242.69, 38.98503, -1.91802 
342423948, 504276.22, 38.98473, -1.91798 
342423951, 504309.86, 38.98443, -1.91794 
342423952, 504375.33, 38.98384, -1.91790 
342423955, 504441.60, 38.98324, -1.91788 
342423957, 504474.50, 38.98295, -1.91788 
342423960, 504507.64, 38.98265, -1.91790 
342427077, 504540.41, 38.98236, -1.91793 
342427081, 504573.53, 38.98206, -1.91797 
342427084, 504606.28, 38.98177, -1.91801 
342427086, 504639.05, 38.98148, -1.91807 
342427089, 504672.14, 38.98118, -1.91814 
342427091, 504704.77, 38.98089, -1.91821 
342427094, 504737.40, 38.98061, -1.91829 
342427097, 504770.27, 38.98032, -1.91839 
342427100, 504802.88, 38.98004, -1.91849 
342427102, 504835.72, 38.97976, -1.91860 
342427106, 504868.42, 38.97948, -1.91873 
342434250, 504901.05, 38.97921, -1.91886 
342434255, 504933.74, 38.97893, -1.91900 
342434259, 504966.28, 38.97866, -1.91915 
342434262, 504999.16, 38.97839, -1.91930 
342434265, 505031.48, 38.97813, -1.91947 
342434269, 505064.06, 38.97787, -1.91964 
342434272, 505096.03, 38.97762, -1.91982 
342434275, 505128.10, 38.97737, -1.92001 
342434278, 505160.08, 38.97713, -1.92020 
342434282, 505192.19, 38.97688, -1.92040 
342434285, 505223.82, 38.97665, -1.92061 
342450775, 505318.45, 38.97595, -1.92124 
342450782, 505412.90, 38.97527, -1.92188 
342450788, 505507.42, 38.97458, -1.92252 
342450792, 505603.26, 38.97388, -1.92317 
342450795, 505699.89, 38.97317, -1.92381 
342450798, 505796.02, 38.97246, -1.92446 
342450801, 505973.23, 38.97117, -1.92565 
342450804, 506140.90, 38.96994, -1.92677 
344905809, 506300.30, 38.96877, -1.92784 
342459564, 506394.02, 38.96808, -1.92847 
342459569, 506441.37, 38.96774, -1.92880 
342459571, 506495.58, 38.96737, -1.92921 
342459574, 506516.93, 38.96723, -1.92937 
345009318, 506543.76, 38.96705, -1.92959 
345009319, 506585.79, 38.96680, -1.92994 
345009320, 506654.80, 38.96641, -1.93056 
345009321, 506723.14, 38.96606, -1.93121 
345009322, 506838.99, 38.96556, -1.93239 
345009325, 506916.60, 38.96522, -1.93318 
345009328, 507029.00, 38.96468, -1.93428 
345009331, 507129.36, 38.96425, -1.93530 
345010516, 507232.46, 38.96383, -1.93636 
344907339, 507341.49, 38.96336, -1.93746 
344930879, 509208.63, 38.95572, -1.95670 
344930881, 510043.63, 38.95230, -1.96529 
349327390, 510556.11, 38.95020, -1.97057 
1536763880, 511036.54, 38.94824, -1.97552 
1400956854, 511328.67, 38.94704, -1.97852 
1489464518, 511618.11, 38.94586, -1.98150 
1489464553, 511827.67, 38.94500, -1.98366 
1516378365, 513117.76, 38.93972, -1.99694 
349329823, 515749.45, 38.92895, -2.02404 
557120511, 516740.31, 38.92488, -2.03423 
557120512, 516773.37, 38.92475, -2.03457 
350654763, 519153.53, 38.91499, -2.05906 
350654772, 521779.08, 38.90423, -2.08607 
1400956857, 525569.50, 38.88869, -2.12505 
350654777, 525812.91, 38.88770, -2.12756 
350654785, 525886.48, 38.88738, -2.12830 
350654795, 526150.23, 38.88611, -2.13088 
350654801, 526833.42, 38.88284, -2.13756 
350654808, 526897.77, 38.88256, -2.13821 
350654816, 526946.25, 38.88238, -2.13872 
350654825, 527007.57, 38.88220, -2.13939 
664077389, 527328.00, 38.88136, -2.14294 
350654829, 527340.86, 38.88133, -2.14308 
351122164, 527397.05, 38.88116, -2.14369 
664077385, 527453.10, 38.88094, -2.14427 
351122165, 527464.82, 38.88089, -2.14439 
624803764, 527849.40, 38.87888, -2.14801 
351122167, 527875.10, 38.87875, -2.14825 
624803766, 527910.35, 38.87858, -2.14860 
351122168, 527912.68, 38.87857, -2.14862 
351122166, 527955.03, 38.87840, -2.14905 
624803761, 527963.37, 38.87837, -2.14914 
351122169, 527989.52, 38.87829, -2.14943 
351122170, 528032.40, 38.87822, -2.14991 
351122172, 528106.36, 38.87823, -2.15077 
1536763877, 528292.58, 38.87835, -2.15292 
1536763861, 528325.54, 38.87808, -2.15308 
1536763857, 528347.90, 38.87793, -2.15325 
1536763780, 528364.90, 38.87786, -2.15343 
1536763798, 528409.03, 38.87800, -2.15390 
1536764041, 528545.77, 38.87851, -2.15534 
1536763999, 528574.68, 38.87843, -2.15566 
1536763960, 528645.22, 38.87874, -2.15637 
1536763949, 528707.01, 38.87911, -2.15690 
1536763908, 528962.65, 38.88028, -2.15944 
1536763789, 529038.01, 38.88054, -2.16025 
1536763911, 529079.78, 38.88059, -2.16072 
1536763888, 529138.65, 38.88065, -2.16140 
1536763886, 529207.42, 38.88098, -2.16207 
1536763878, 529256.66, 38.88099, -2.16264 
1536763868, 529383.90, 38.88134, -2.16404 
1536763859, 529438.76, 38.88149, -2.16464 
1536763866, 529547.42, 38.88179, -2.16583 
287928637, 529581.21, 38.88178, -2.16622 
287928803, 529854.92, 38.88184, -2.16939 
1400956901, 529996.79, 38.88184, -2.17103 
287928434, 530368.61, 38.88234, -2.17527 
287928635, 530643.25, 38.88267, -2.17842 
287928432, 530754.02, 38.88260, -2.17969 
287928802, 531306.65, 38.88082, -2.18565 
287928429, 531628.92, 38.88031, -2.18932 
287928428, 531761.06, 38.87979, -2.19069 
1536763885, 531896.72, 38.87903, -2.19191 
287928427, 532058.40, 38.87812, -2.19337 
1400956904, 532402.10, 38.87691, -2.19703 
1400956905, 532484.10, 38.87648, -2.19779 
287928633, 532575.09, 38.87589, -2.19853 
287928424, 532690.40, 38.87495, -2.19909 
1400956820, 533025.21, 38.87202, -2.19996 
287928423, 533672.71, 38.86640, -2.20192 
1400956821, 533892.91, 38.86446, -2.20246 
1400956826, 533980.57, 38.86444, -2.20347 
1400956827, 534011.50, 38.86429, -2.20377 
1400956829, 534139.59, 38.86432, -2.20525 
351135812, 534281.49, 38.86308, -2.20563 
351135814, 534313.29, 38.86280, -2.20569 
351135815, 534345.52, 38.86251, -2.20570 
351135816, 534384.07, 38.86217, -2.20565 
351135817, 534430.52, 38.86175, -2.20559 
351135818, 534454.92, 38.86153, -2.20559 
351135820, 534498.00, 38.86115, -2.20568 
351135823, 534536.89, 38.86082, -2.20583 
351135830, 534568.14, 38.86059, -2.20603 
351135837, 534595.54, 38.86041, -2.20625 
351135845, 534629.64, 38.86023, -2.20657 
351135851, 534656.87, 38.86013, -2.20686 
351135853, 534683.44, 38.86007, -2.20716 
351135855, 534713.46, 38.86005, -2.20750 
351135857, 534748.92, 38.86009, -2.20791 
351135859, 534779.60, 38.86018, -2.20824 
351135861, 534904.39, 38.86068, -2.20953 
351135863, 534942.04, 38.86079, -2.20994 
351135865, 534986.21, 38.86085, -2.21044 
351135867, 535038.03, 38.86086, -2.21104 
351135869, 535083.42, 38.86079, -2.21156 
351135871, 535129.28, 38.86064, -2.21205 
351342076, 535180.08, 38.86040, -2.21256 
351342087, 535502.36, 38.85861, -2.21548 
351342097, 535546.27, 38.85833, -2.21584 
351342103, 535581.86, 38.85809, -2.21611 
351342116, 535639.59, 38.85767, -2.21650 
351342122, 535667.67, 38.85749, -2.21673 
351342126, 535703.10, 38.85729, -2.21705 
351342137, 535746.00, 38.85710, -2.21748 
351342145, 535777.19, 38.85700, -2.21782 
351342153, 535823.50, 38.85694, -2.21835 
351342159, 535928.56, 38.85684, -2.21955 
351342170, 536048.69, 38.85649, -2.22086 
351342178, 536342.31, 38.85557, -2.22405 
351346303, 536386.58, 38.85540, -2.22451 
351346310, 536425.76, 38.85518, -2.22486 
351346314, 536465.58, 38.85492, -2.22517 
351346320, 536500.63, 38.85464, -2.22536 
351346327, 537026.06, 38.85013, -2.22718 
351346330, 537071.00, 38.84977, -2.22740 
351355413, 537119.61, 38.84939, -2.22770 
351355429, 537166.21, 38.84906, -2.22801 
492061468, 537181.73, 38.84894, -2.22811 
351355435, 537181.84, 38.84894, -2.22811 
492061469, 537219.45, 38.84866, -2.22836 
351355439, 537219.74, 38.84866, -2.22837 
351355446, 537243.48, 38.84849, -2.22853 
351355451, 537342.82, 38.84775, -2.22917 
351355454, 537368.36, 38.84754, -2.22930 
351355464, 537545.92, 38.84602, -2.22993 
351355470, 537601.20, 38.84554, -2.23009 
351355476, 537650.31, 38.84511, -2.23019 
351355483, 537769.88, 38.84403, -2.23027 
351355490, 537796.03, 38.84380, -2.23031 
351373088, 537820.51, 38.84359, -2.23039 
351373097, 537852.19, 38.84332, -2.23051 
351373099, 537886.22, 38.84305, -2.23070 
351373105, 537920.61, 38.84281, -2.23095 
351373110, 537948.48, 38.84262, -2.23116 
351373117, 537975.41, 38.84246, -2.23140 
351373122, 538005.60, 38.84231, -2.23169 
351373128, 538200.86, 38.84143, -2.23364 
351373131, 538313.85, 38.84087, -2.23472 
351373137, 538359.57, 38.84063, -2.23515 
351373143, 538398.38, 38.84039, -2.23548 
351373151, 538669.24, 38.83864, -2.23765 
351373159, 538780.86, 38.83789, -2.23851 
351373165, 538930.25, 38.83682, -2.23955 
351373177, 539228.58, 38.83469, -2.24166 
351373184, 539713.51, 38.83131, -2.24518 
351373190, 539753.78, 38.83106, -2.24552 
351373193, 539775.88, 38.83096, -2.24574 
351373198, 539796.82, 38.83089, -2.24596 
351373204, 539820.06, 38.83086, -2.24623 
351373210, 539845.50, 38.83087, -2.24652 
351373215, 539867.41, 38.83093, -2.24676 
351373222, 539889.42, 38.83103, -2.24698 
351373228, 539933.54, 38.83130, -2.24736 
351373233, 539973.10, 38.83152, -2.24772 
351373241, 540001.44, 38.83164, -2.24800 
351373246, 540031.47, 38.83172, -2.24834 
351373250, 540058.94, 38.83176, -2.24865 
351373257, 540078.64, 38.83176, -2.24888 
351373263, 540183.11, 38.83169, -2.25008 
351373267, 540212.73, 38.83165, -2.25042 
351373274, 540240.09, 38.83156, -2.25071 
351373280, 540339.33, 38.83115, -2.25173 
351373285, 540375.33, 38.83094, -2.25205 
351373293, 540399.36, 38.83077, -2.25223 
351373297, 540430.78, 38.83053, -2.25240 
351373303, 540525.83, 38.82974, -2.25282 
351373307, 540578.75, 38.82931, -2.25308 
351373312, 540625.24, 38.82895, -2.25335 
351373317, 540652.33, 38.82876, -2.25355 
351373322, 540691.90, 38.82850, -2.25386 
351373327, 540801.55, 38.82786, -2.25483 
351373332, 540831.89, 38.82771, -2.25512 
351373337, 540851.45, 38.82762, -2.25532 
351373345, 540875.43, 38.82755, -2.25558 
351373350, 540894.21, 38.82751, -2.25579 
351373355, 540936.81, 38.82749, -2.25628 
351373357, 540965.97, 38.82744, -2.25661 
351373362, 541093.67, 38.82713, -2.25803 
351373367, 541139.99, 38.82699, -2.25853 
351373371, 541196.14, 38.82676, -2.25911 
351373377, 541254.31, 38.82650, -2.25969 
351373382, 541282.45, 38.82639, -2.25998 
351373386, 541307.72, 38.82631, -2.26026 
352637439, 541334.80, 38.82627, -2.26057 
352637441, 541370.42, 38.82628, -2.26098 
352637444, 541431.57, 38.82637, -2.26167 
352637446, 541466.57, 38.82640, -2.26208 
352637455, 541495.21, 38.82637, -2.26241 
352637465, 541521.63, 38.82632, -2.26270 
352637470, 541599.26, 38.82608, -2.26354 
352637473, 541621.39, 38.82603, -2.26379 
352637476, 541645.91, 38.82602, -2.26408 
352637478, 541669.15, 38.82605, -2.26434 
352637480, 541697.07, 38.82613, -2.26465 
352637483, 541724.59, 38.82626, -2.26492 
352637484, 541790.32, 38.82662, -2.26552 
352637487, 541827.61, 38.82678, -2.26590 
352637490, 541866.22, 38.82688, -2.26633 
352637491, 541911.96, 38.82703, -2.26682 
352637494, 541936.58, 38.82715, -2.26706 
352637495, 541967.69, 38.82734, -2.26732 
352637498, 542012.24, 38.82763, -2.26768 
352684210, 542056.53, 38.82786, -2.26809 
352684212, 542086.22, 38.82797, -2.26840 
352684213, 542110.55, 38.82803, -2.26867 
352684215, 542133.98, 38.82805, -2.26894 
352684217, 542161.22, 38.82803, -2.26926 
352684219, 542418.97, 38.82764, -2.27219 
352684220, 542448.44, 38.82753, -2.27250 
352684221, 542468.71, 38.82741, -2.27268 
352684222, 542493.42, 38.82723, -2.27284 
352684223, 542512.57, 38.82707, -2.27294 
352684224, 542524.11, 38.82697, -2.27298 
352684225, 542541.33, 38.82682, -2.27301 
352684226, 542560.09, 38.82665, -2.27301 
352684227, 542582.11, 38.82646, -2.27296 
352684228, 542604.98, 38.82627, -2.27286 
352684229, 542632.07, 38.82606, -2.27269 
352684230, 542694.62, 38.82562, -2.27224 
352684231, 542729.40, 38.82536, -2.27203 
352684232, 542762.51, 38.82509, -2.27187 
352684233, 542794.56, 38.82481, -2.27178 
352684234, 542835.17, 38.82444, -2.27174 
352684236, 542864.96, 38.82418, -2.27178 
352684237, 542899.14, 38.82388, -2.27187 
352684238, 542935.62, 38.82357, -2.27202 
352684239, 542961.12, 38.82337, -2.27217 
352684240, 542997.25, 38.82312, -2.27244 
352684241, 543023.33, 38.82296, -2.27266 
352684242, 543149.92, 38.82237, -2.27391 
352684243, 543172.50, 38.82229, -2.27415 
352684244, 543196.54, 38.82225, -2.27442 
352684245, 543226.75, 38.82224, -2.27477 
352684246, 543255.50, 38.82229, -2.27509 
352684247, 543284.46, 38.82239, -2.27540 
352684248, 543317.56, 38.82257, -2.27571 
352684249, 543347.32, 38.82277, -2.27593 
352684250, 543492.28, 38.82386, -2.27686 
352684251, 543518.33, 38.82403, -2.27707 
352684253, 543543.49, 38.82416, -2.27731 
352684255, 543570.25, 38.82427, -2.27758 
352684257, 543609.85, 38.82435, -2.27803 
352684259, 543639.63, 38.82437, -2.27837 
352684261, 543783.39, 38.82433, -2.28003 
352684870, 543810.01, 38.82427, -2.28033 
352684871, 543832.18, 38.82419, -2.28056 
352684872, 543857.38, 38.82406, -2.28080 
352684873, 543882.25, 38.82390, -2.28101 
352684874, 543911.63, 38.82368, -2.28120 
352684875, 543941.16, 38.82344, -2.28133 
352684876, 543966.65, 38.82321, -2.28139 
352684877, 543988.71, 38.82302, -2.28140 
352684878, 544014.82, 38.82278, -2.28137 
352684879, 544041.87, 38.82255, -2.28127 
352684880, 544073.52, 38.82230, -2.28109 
352684881, 544215.93, 38.82122, -2.28023 
352684882, 544246.82, 38.82097, -2.28007 
352684883, 544272.76, 38.82075, -2.27995 
352684884, 544296.36, 38.82054, -2.27989 
352684885, 544321.81, 38.82032, -2.27986 
352684886, 544351.10, 38.82005, -2.27986 
352684887, 544446.00, 38.81920, -2.27997 
352684888, 544487.19, 38.81884, -2.28004 
352684889, 544510.17, 38.81864, -2.28010 
352684890, 544529.89, 38.81847, -2.28016 
352684891, 544552.55, 38.81828, -2.28026 
352684892, 544577.25, 38.81809, -2.28041 
352684893, 544608.19, 38.81787, -2.28064 
352684894, 544635.44, 38.81771, -2.28087 
352684895, 544668.07, 38.81755, -2.28119 
352684896, 544704.25, 38.81743, -2.28158 
352684897, 544730.66, 38.81738, -2.28187 
352684898, 544766.83, 38.81734, -2.28229 
352684899, 544907.14, 38.81726, -2.28390 
352684900, 544944.11, 38.81726, -2.28433 
352684901, 544984.44, 38.81731, -2.28479 
352684902, 545143.66, 38.81770, -2.28656 
352684903, 545162.48, 38.81771, -2.28677 
352684904, 545184.52, 38.81769, -2.28703 
352684905, 545208.55, 38.81761, -2.28729 
352684906, 545229.33, 38.81751, -2.28749 
352684907, 545257.68, 38.81731, -2.28769 
352684908, 545305.98, 38.81694, -2.28798 
352684909, 545367.39, 38.81643, -2.28826 
352684910, 545409.55, 38.81606, -2.28836 
352684911, 545456.76, 38.81564, -2.28837 
352684912, 545621.44, 38.81416, -2.28826 
352684913, 545641.97, 38.81397, -2.28829 
352684914, 545662.88, 38.81380, -2.28839 
352684915, 545684.03, 38.81366, -2.28855 
352684916, 545704.18, 38.81355, -2.28874 
352684917, 545726.10, 38.81349, -2.28898 
352684918, 545750.40, 38.81348, -2.28926 
352684919, 545772.02, 38.81353, -2.28950 
352684920, 545796.35, 38.81366, -2.28973 
352684921, 545823.69, 38.81385, -2.28993 
352684922, 545933.57, 38.81465, -2.29068 
352684923, 545970.57, 38.81488, -2.29099 
352686890, 546002.10, 38.81504, -2.29128 
352686891, 546033.74, 38.81515, -2.29162 
352686892, 546071.27, 38.81522, -2.29204 
352686893, 546100.01, 38.81524, -2.29237 
